representation,streams,command_bytes,dmabuf,replica,status,intent_payload_bytes,extent_bytes,host_retained_bytes,ops_per_phase,store_failures,load_failures,engine_store_MBps,engine_load_MBps,timed_logical_bytes_per_phase,dev_write_cmds,dev_write_bytes,dev_write_sizes,dev_read_cmds,dev_read_bytes,dev_read_sizes,dev_read_lat_p50_us,dev_read_lat_p99_us,dev_write_lat_p99_us,dev_bad_status,dev_unpaired,capture_drops,write_bytes_vs_logical,read_bytes_vs_logical
v8_only,1,524288,udmabuf,1,replay_status=0,8388857,8396800,16777216,32,0,0,2478.0,2034.8,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,100.7,1607.1,80.9,0,0,0,1.0009,1.0005
v8_only,1,524288,udmabuf,2,replay_status=0,8388857,8396800,16777216,32,0,0,2604.0,2114.4,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,100.9,1610.1,80.6,0,0,0,1.0009,1.0005
v8_only,1,524288,udmabuf,3,replay_status=0,8388857,8396800,16777216,32,0,0,2323.0,2004.6,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,100.0,1669.4,80.0,0,0,0,1.0009,1.0005
v8_only,4,1048576,udmabuf,1,replay_status=0,8388857,8396800,16777216,128,0,0,4439.7,5294.4,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,105.3,1363.6,125.9,0,0,0,1.0009,1.0005
v8_only,4,1048576,udmabuf,2,replay_status=0,8388857,8396800,16777216,128,0,0,5075.7,6065.5,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,105.0,1914.5,114.2,0,0,0,1.0009,1.0005
v8_only,4,1048576,udmabuf,3,replay_status=0,8388857,8396800,16777216,128,0,0,5310.5,5846.1,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,108.2,3269.3,130.2,0,0,0,1.0009,1.0005
v8_only,4,131072,none,1,replay_status=0,8388857,8396800,16777216,128,0,0,4567.3,4721.3,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,96.9,1774.6,314.4,0,0,0,1.0009,1.0005
v8_only,4,131072,none,2,replay_status=0,8388857,8396800,16777216,128,0,0,4700.5,5021.4,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,97.2,2321.4,309.6,0,0,0,1.0009,1.0005
v8_only,4,131072,none,3,replay_status=0,8388857,8396800,16777216,128,0,0,4694.1,4996.7,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,98.1,1365.0,323.0,0,0,0,1.0009,1.0005
v8_only,4,2097152,udmabuf,1,replay_status=0,8388857,8396800,16777216,128,0,0,4709.8,5144.5,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,111.7,4035.7,122.7,0,0,0,1.0009,1.0005
v8_only,4,2097152,udmabuf,2,replay_status=0,8388857,8396800,16777216,128,0,0,5186.3,5144.6,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,106.8,3381.5,133.2,0,0,0,1.0009,1.0005
v8_only,4,2097152,udmabuf,3,replay_status=0,8388857,8396800,16777216,128,0,0,4687.6,5391.2,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,111.0,2603.2,125.0,0,0,0,1.0009,1.0005
v8_only,4,524288,udmabuf,1,replay_status=0,8388857,8396800,16777216,128,0,0,5560.7,5709.0,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,104.4,3022.6,111.7,0,0,0,1.0009,1.0005
v8_only,4,524288,udmabuf,2,replay_status=0,8388857,8396800,16777216,128,0,0,5467.3,5804.8,805330272,6336,806092800,4096x192 131072x6144,6240,805699584,4096x96 131072x6144,104.5,3601.9,109.0,0,0,0,1.0009,1.0005
